#Id,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,modularity_class,clustering,triangles,eigencentrality,pageranks,Authority,Hub
58299,4,28,8,0.239903,0.245966,0,1,51,1,6,0.000235,0.000012,0.000002,0.000002
54502,18,115,8,0.250983,0.259582,77105.242656,1,40,0.339869,52,0.001208,0.00004,0.00002,0.00002
50714,8,59,8,0.242743,0.249409,1110.701616,1,51,0.428571,12,0.000474,0.000023,0.000005,0.000005
46637,25,209,8,0.273838,0.284582,26633.669714,1,6,0.446667,134,0.003074,0.000038,0.000106,0.000106
46638,7,42,9,0.236431,0.243025,0,1,6,1,21,0.000451,0.000016,0.000002,0.000002
47229,11,88,8,0.257006,0.26562,30633.284025,1,76,0.709091,39,0.000863,0.000024,0.000012,0.000012
47230,7,42,8,0.256998,0.26556,0,1,76,1,21,0.000661,0.000015,0.000012,0.000012
47231,11,88,8,0.257006,0.26562,30633.284025,1,76,0.709091,39,0.000863,0.000024,0.000012,0.000012
47232,7,42,8,0.256998,0.26556,0,1,76,1,21,0.000661,0.000015,0.000012,0.000012
35797,34,375,8,0.267524,0.278284,704.238121,1,76,0.752228,422,0.003299,0.000034,0.000051,0.000051
47282,21,229,8,0.267444,0.27798,2.33857,1,76,0.957143,201,0.002475,0.000023,0.000048,0.000048
47283,21,229,8,0.267444,0.27798,2.33857,1,76,0.957143,201,0.002475,0.000023,0.000048,0.000048
47284,33,332,8,0.267522,0.278269,699.214228,1,76,0.778409,411,0.003189,0.000033,0.000049,0.000049
47285,33,332,8,0.267522,0.278269,699.214228,1,76,0.778409,411,0.003189,0.000033,0.000049,0.000049
47286,24,299,8,0.267847,0.278514,473.654435,1,76,0.826087,228,0.002721,0.000026,0.000057,0.000057
49172,105,1256,8,0.27568,0.289748,74155.911373,1,76,0.565934,3090,0.015343,0.00006,0.000403,0.000403
47262,10,64,8,0.274803,0.286778,0,1,77,1,45,0.002085,0.000015,0.000121,0.000121
47263,10,60,8,0.274803,0.286778,0,1,77,1,45,0.002085,0.000015,0.000121,0.000121
47264,10,60,8,0.274803,0.286778,0,1,77,1,45,0.002085,0.000015,0.000121,0.000121
48470,7,56,9,0.240373,0.24755,0,1,77,1,21,0.000502,0.000014,0.000005,0.000005
50870,9,63,8,0.280387,0.2913,0,1,6,1,36,0.002141,0.000014,0.000105,0.000105
50871,13,126,8,0.280408,0.291384,4.042722,1,6,0.884615,69,0.00266,0.000018,0.000123,0.000123
50872,13,126,8,0.280408,0.291384,4.042722,1,6,0.884615,69,0.00266,0.000018,0.000123,0.000123
50873,16,171,8,0.287688,0.299435,166.885374,1,6,0.8,96,0.004021,0.000021,0.00021,0.00021
51669,11,88,8,0.268055,0.278218,0,1,77,1,55,0.001401,0.000016,0.00005,0.00005
51670,11,88,8,0.268055,0.278218,0,1,77,1,55,0.001401,0.000016,0.00005,0.00005
51671,16,148,8,0.268066,0.278292,4.309524,1,77,0.766667,92,0.001676,0.000023,0.000051,0.000051
51672,11,88,8,0.268055,0.278218,0,1,77,1,55,0.001401,0.000016,0.00005,0.00005
51673,11,88,8,0.268055,0.278218,0,1,77,1,55,0.001401,0.000016,0.00005,0.00005
52462,9,77,8,0.257364,0.265758,2,1,77,0.777778,28,0.000652,0.000021,0.000011,0.000011
52463,5,35,8,0.257357,0.265699,0,1,77,1,10,0.000453,0.000013,0.000011,0.000011
52464,5,35,8,0.257357,0.265699,0,1,77,1,10,0.000453,0.000013,0.000011,0.000011
52465,9,77,8,0.257364,0.265758,2,1,77,0.777778,28,0.000652,0.000021,0.000011,0.000011
51507,1,7,2,0.6,0.666667,0,60,89,0,0,0.000047,0.000016,0,0
50914,12,97,8,0.311572,0.324964,4520.596583,1,20,0.712121,47,0.005377,0.000018,0.000345,0.000345
54431,5,35,8,0.311093,0.324264,0,1,20,1,10,0.003992,0.00001,0.000264,0.000264
54432,5,35,8,0.311093,0.324264,0,1,20,1,10,0.003992,0.00001,0.000264,0.000264
52878,31,218,8,0.25828,0.268878,2813.441449,1,77,0.529032,246,0.002697,0.000035,0.000049,0.000049
52879,15,105,8,0.255156,0.264962,0,1,77,1,105,0.001309,0.000018,0.000019,0.000019
52880,15,105,8,0.255156,0.264962,0,1,77,1,105,0.001309,0.000018,0.000019,0.000019
52881,15,105,8,0.255156,0.264962,0,1,77,1,105,0.001309,0.000018,0.000019,0.000019
52882,15,105,8,0.255156,0.264962,0,1,77,1,105,0.001309,0.000018,0.000019,0.000019
52883,15,105,8,0.255156,0.264962,0,1,77,1,105,0.001309,0.000018,0.000019,0.000019
53066,19,114,8,0.264302,0.275341,0,1,76,1,171,0.003063,0.000014,0.000075,0.000075
53067,19,123,8,0.264302,0.275341,0,1,76,1,171,0.003063,0.000014,0.000075,0.000075
53068,19,114,8,0.264302,0.275341,0,1,76,1,171,0.003063,0.000014,0.000075,0.000075
53069,19,114,8,0.264302,0.275341,0,1,76,1,171,0.003063,0.000014,0.000075,0.000075
50295,26,248,8,0.258911,0.268196,0,1,6,1,325,0.002114,0.000028,0.000019,0.000019
50298,26,248,8,0.258911,0.268196,0,1,6,1,325,0.002114,0.000028,0.000019,0.000019
53118,4,28,8,0.260988,0.270427,291.220536,1,6,0.666667,4,0.000653,0.000012,0.000019,0.000019
54077,8,80,8,0.25056,0.259075,0,1,20,1,28,0.000633,0.000016,0.000016,0.000016
54078,8,48,8,0.25056,0.259075,0,1,20,1,28,0.000633,0.000016,0.000016,0.000016
54079,8,48,8,0.25056,0.259075,0,1,20,1,28,0.000633,0.000016,0.000016,0.000016
54080,8,68,8,0.25056,0.259075,0,1,20,1,28,0.000633,0.000016,0.000016,0.000016
54081,8,48,8,0.25056,0.259075,0,1,20,1,28,0.000633,0.000016,0.000016,0.000016
1257,6,42,8,0.265153,0.273531,0,1,43,1,15,0.000667,0.000014,0.000015,0.000015
47619,20,234,8,0.274211,0.28358,23592.841457,1,43,0.478947,91,0.001789,0.000039,0.000033,0.000033
54911,7,51,9,0.223479,0.228776,0,1,6,1,21,0.000357,0.000023,0,0
53008,7,55,9,0.223479,0.228776,0,1,6,1,21,0.000357,0.000023,0,0
53009,7,55,9,0.223479,0.228776,0,1,6,1,21,0.000357,0.000023,0,0
53010,7,55,9,0.223479,0.228776,0,1,6,1,21,0.000357,0.000023,0,0
54912,7,49,9,0.223479,0.228776,0,1,6,1,21,0.000357,0.000023,0,0
48646,3,30,9,0.214047,0.218864,0,1,6,1,3,0.000195,0.000012,0,0
55799,18,126,9,0.214364,0.220267,0,1,6,1,153,0.001084,0.000027,0,0
55800,18,126,9,0.214364,0.220267,0,1,6,1,153,0.001084,0.000027,0,0
55801,18,126,9,0.214364,0.220267,0,1,6,1,153,0.001084,0.000027,0,0
55802,18,158,9,0.214364,0.220267,0,1,6,1,153,0.001084,0.000027,0,0
55803,28,248,9,0.214377,0.220415,64106.875,1,6,0.637566,241,0.00162,0.000042,0,0
55804,18,126,9,0.214364,0.220267,0,1,6,1,153,0.001084,0.000027,0,0
55805,28,230,9,0.214377,0.220415,64106.875,1,6,0.637566,241,0.00162,0.000042,0,0
47000,15,165,9,0.236571,0.243486,11.341096,1,43,0.619048,65,0.000968,0.000031,0.000004,0.000004
56029,8,77,9,0.23655,0.243353,0.333333,1,43,0.928571,26,0.000576,0.000018,0.000003,0.000003
56028,13,123,9,0.236568,0.243457,5.566005,1,43,0.730769,57,0.000861,0.000027,0.000004,0.000004
56030,7,48,9,0.236548,0.243338,0,1,43,1,21,0.000527,0.000016,0.000003,0.000003
51452,4,32,9,0.234147,0.24089,0,1,43,1,6,0.000298,0.000011,0.000002,0.000002
48326,14,84,9,0.231598,0.238467,0,1,43,1,91,0.000909,0.000023,0.000003,0.000003
48327,14,84,9,0.231598,0.238467,0,1,43,1,91,0.000909,0.000023,0.000003,0.000003
48328,14,84,9,0.231598,0.238467,0,1,43,1,91,0.000909,0.000023,0.000003,0.000003
48329,14,84,9,0.231598,0.238467,0,1,43,1,91,0.000909,0.000023,0.000003,0.000003
48330,14,84,9,0.231598,0.238467,0,1,43,1,91,0.000909,0.000023,0.000003,0.000003
48331,14,84,9,0.231598,0.238467,0,1,43,1,91,0.000909,0.000023,0.000003,0.000003
48332,14,84,9,0.231598,0.238467,0,1,43,1,91,0.000909,0.000023,0.000003,0.000003
55754,2,16,8,0.218905,0.224113,0,1,51,1,1,0.000131,0.000009,0,0
51976,8,53,9,0.236353,0.242971,9.192689,1,6,0.678571,19,0.000504,0.000018,0.000002,0.000002
51977,8,62,8,0.262163,0.270394,639.988541,1,6,0.75,21,0.000735,0.000017,0.000012,0.000012
52486,3,21,9,0.186327,0.189399,0,1,51,1,3,0.00015,0.000016,0,0
53406,5,30,9,0.203508,0.207147,0,1,43,1,10,0.000254,0.000022,0,0
39779,4,34,8,0.267987,0.276898,0,1,43,1,6,0.000704,0.000011,0.000022,0.000022
49397,7,68,8,0.267993,0.276943,234.230376,1,43,0.619048,13,0.000874,0.000016,0.000022,0.000022
46820,14,117,8,0.2283,0.234709,146.413003,1,51,0.538462,49,0.00093,0.000032,0.000001,0.000001
56630,27,175,9,0.217702,0.223335,0,1,51,1,351,0.001785,0.000029,0,0
56631,27,172,9,0.217702,0.223335,0,1,51,1,351,0.001785,0.000029,0,0
50218,3,18,8,0.251336,0.258882,0,1,69,1,3,0.000367,0.000009,0.00001,0.00001
49392,5,41,8,0.261982,0.270067,0.2,1,43,0.9,9,0.000517,0.000012,0.00001,0.00001
54211,7,42,9,0.232623,0.238972,0,1,43,1,21,0.000415,0.00002,0.000001,0.000001
54212,7,42,9,0.232623,0.238972,0,1,43,1,21,0.000415,0.00002,0.000001,0.000001
54213,7,42,9,0.232623,0.238972,0,1,43,1,21,0.000415,0.00002,0.000001,0.000001
54214,7,42,9,0.232623,0.238972,0,1,43,1,21,0.000415,0.00002,0.000001,0.000001
54215,7,42,9,0.232623,0.238972,0,1,43,1,21,0.000415,0.00002,0.000001,0.000001
54216,7,42,9,0.232623,0.238972,0,1,43,1,21,0.000415,0.00002,0.000001,0.000001
54592,9,54,8,0.252975,0.260993,0,1,6,1,36,0.000616,0.000022,0.000008,0.000008
54593,9,54,8,0.252975,0.260993,0,1,6,1,36,0.000616,0.000022,0.000008,0.000008
54594,9,54,8,0.252975,0.260993,0,1,6,1,36,0.000616,0.000022,0.000008,0.000008
54595,9,54,8,0.252975,0.260993,0,1,6,1,36,0.000616,0.000022,0.000008,0.000008
54596,9,54,8,0.252975,0.260993,0,1,6,1,36,0.000616,0.000022,0.000008,0.000008
54597,9,54,8,0.252975,0.260993,0,1,6,1,36,0.000616,0.000022,0.000008,0.000008
54598,9,54,8,0.252975,0.260993,0,1,6,1,36,0.000616,0.000022,0.000008,0.000008
54599,9,54,8,0.252975,0.260993,0,1,6,1,36,0.000616,0.000022,0.000008,0.000008
54600,9,54,8,0.252975,0.260993,0,1,6,1,36,0.000616,0.000022,0.000008,0.000008
47623,36,332,8,0.288504,0.301805,117729.295463,1,6,0.280952,177,0.0051,0.000056,0.000209,0.000209
47624,18,200,8,0.268411,0.279109,5551.599962,1,6,0.581699,89,0.001832,0.00003,0.000039,0.000039
53919,5,35,9,0.233348,0.240276,0,1,6,1,10,0.00037,0.000012,0.000004,0.000004
53920,5,35,9,0.233348,0.240276,0,1,6,1,10,0.00037,0.000012,0.000004,0.000004
53921,22,220,8,0.264601,0.274856,7627.202458,1,6,0.47619,110,0.001723,0.000038,0.000025,0.000025
56787,2,12,9,0.211497,0.215854,0,1,51,1,1,0.000108,0.00001,0,0
51148,8,101,8,0.260772,0.268577,863.068948,1,54,0.821429,23,0.000734,0.000022,0.000015,0.000015
51149,5,55,8,0.260766,0.268533,0,1,54,1,10,0.000577,0.000015,0.000015,0.000015
48492,3,27,8,0.282618,0.296816,0,1,20,1,3,0.002326,0.000007,0.000154,0.000154
48167,1,10,8,0.24849,0.256849,0,1,20,0,0,0.000233,0.000005,0.000015,0.000015
17330,4,27,9,0.204198,0.209181,0,1,21,1,6,0.000198,0.000017,0,0
46970,4,27,9,0.204198,0.209181,0,1,21,1,6,0.000198,0.000017,0,0
46972,4,27,9,0.204198,0.209181,0,1,21,1,6,0.000198,0.000017,0,0
46978,4,27,9,0.204198,0.209181,0,1,21,1,6,0.000198,0.000017,0,0
51740,35,407,8,0.315746,0.331344,9027.665248,1,20,0.519328,309,0.018246,0.000034,0.001222,0.001222
52518,17,240,8,0.315192,0.330276,490.326656,1,20,0.933824,127,0.012278,0.000018,0.000815,0.000815
52519,17,240,8,0.315192,0.330276,490.326656,1,20,0.933824,127,0.012278,0.000018,0.000815,0.000815
52520,14,110,8,0.293072,0.30948,0,1,20,1,91,0.008243,0.000016,0.000537,0.000537
52521,14,110,8,0.293072,0.30948,0,1,20,1,91,0.008243,0.000016,0.000537,0.000537
52522,17,240,8,0.315192,0.330276,490.326656,1,20,0.933824,127,0.012278,0.000018,0.000815,0.000815
55763,30,230,7,0.327566,0.34639,10351.578045,1,20,0.517241,225,0.029146,0.000028,0.002212,0.002212
47554,4,24,8,0.244589,0.251804,0,1,20,1,6,0.000285,0.000011,0.000006,0.000006
47555,6,48,8,0.253226,0.262327,432.809491,1,20,0.733333,11,0.000617,0.000015,0.000027,0.000027
48911,15,90,8,0.293123,0.307312,0,1,21,1,105,0.009964,0.000013,0.001086,0.001086
48912,15,90,8,0.293123,0.307312,0,1,21,1,105,0.009964,0.000013,0.001086,0.001086
49097,2,18,8,0.247783,0.255787,0,1,21,1,1,0.000219,0.000009,0.00001,0.00001
49104,2,18,8,0.247783,0.255787,0,1,21,1,1,0.000219,0.000009,0.00001,0.00001
49100,6,44,8,0.313184,0.327577,40609.964069,1,69,0.533333,8,0.00658,0.000014,0.000426,0.000426
49244,10,70,9,0.241109,0.247902,0,1,20,1,45,0.000625,0.00002,0.000009,0.000009
49245,10,70,9,0.241109,0.247902,0,1,20,1,45,0.000625,0.00002,0.000009,0.000009
40307,10,70,9,0.241109,0.247902,0,1,20,1,45,0.000625,0.00002,0.000009,0.000009
49246,10,70,9,0.241109,0.247902,0,1,20,1,45,0.000625,0.00002,0.000009,0.000009
49247,10,70,9,0.241109,0.247902,0,1,20,1,45,0.000625,0.00002,0.000009,0.000009
49248,10,70,9,0.241109,0.247902,0,1,20,1,45,0.000625,0.00002,0.000009,0.000009
49249,10,70,9,0.241109,0.247902,0,1,20,1,45,0.000625,0.00002,0.000009,0.000009
49250,10,70,9,0.241109,0.247902,0,1,20,1,45,0.000625,0.00002,0.000009,0.000009
49251,10,70,9,0.241109,0.247902,0,1,20,1,45,0.000625,0.00002,0.000009,0.000009
55008,4,34,8,0.294052,0.308416,0,1,20,1,6,0.003886,0.000008,0.000253,0.000253
50848,5,35,8,0.284876,0.30075,0,1,20,1,10,0.00588,0.000007,0.000424,0.000424
52523,12,139,8,0.313394,0.32794,0,1,20,1,66,0.008144,0.000014,0.000524,0.000524
51741,16,144,8,0.270509,0.283067,0,1,20,1,120,0.003404,0.000018,0.000211,0.000211
24186,16,144,8,0.270509,0.283067,0,1,20,1,120,0.003404,0.000018,0.000211,0.000211
51742,16,152,8,0.270509,0.283067,0,1,20,1,120,0.003404,0.000018,0.000211,0.000211
52838,5,40,8,0.269451,0.281385,0,1,20,1,10,0.002062,0.000009,0.000154,0.000154
52839,5,40,8,0.269451,0.281385,0,1,20,1,10,0.002062,0.000009,0.000154,0.000154
57571,3,21,8,0.269716,0.28177,0,1,20,1,3,0.002034,0.000006,0.000161,0.000161
56288,5,45,8,0.269503,0.281287,0,1,20,1,10,0.001644,0.000008,0.000115,0.000115
49475,3,25,9,0.242098,0.248828,0,1,6,1,3,0.000198,0.000017,0.000004,0.000004
52700,5,35,9,0.242101,0.248858,67548,1,6,0.4,4,0.000291,0.00003,0.000004,0.000004
52704,5,40,9,0.242105,0.248865,8,1,6,0.6,6,0.000293,0.000027,0.000004,0.000004
7524,2,14,10,0.194915,0.198409,0,1,6,1,1,0.000095,0.000016,0,0
52702,2,14,10,0.194915,0.198409,0,1,6,1,1,0.000095,0.000016,0,0
53990,19,114,8,0.311774,0.325476,11068.120155,1,21,0.929825,159,0.006716,0.000021,0.000423,0.000423
55696,6,42,8,0.311236,0.32452,0,1,20,1,15,0.006749,0.000008,0.000507,0.000507
56338,4,34,8,0.249778,0.257995,0,1,20,1,6,0.000335,0.000014,0.000012,0.000012
56484,4,28,8,0.249778,0.257995,0,1,20,1,6,0.000335,0.000014,0.000012,0.000012
56339,4,34,8,0.249778,0.257995,0,1,20,1,6,0.000335,0.000014,0.000012,0.000012
46812,7,52,8,0.250133,0.258526,262.468126,1,20,0.428571,9,0.000562,0.000023,0.000018,0.000018
51392,13,108,8,0.27708,0.289656,0.888112,1,20,0.961538,75,0.00261,0.000018,0.000132,0.000132
51393,13,108,8,0.27708,0.289656,0.888112,1,20,0.961538,75,0.00261,0.000018,0.000132,0.000132
51394,11,86,8,0.277066,0.289607,0,1,20,1,55,0.002474,0.000015,0.00013,0.00013
55619,11,66,8,0.277066,0.289607,0,1,20,1,55,0.002474,0.000015,0.00013,0.00013
55409,14,98,8,0.2818,0.295245,0,1,69,1,91,0.007121,0.000014,0.000483,0.000483
53379,27,331,8,0.320949,0.337814,105.251078,1,20,0.977208,343,0.028469,0.000022,0.001934,0.001934
53380,27,331,8,0.320949,0.337814,105.251078,1,20,0.977208,343,0.028469,0.000022,0.001934,0.001934
53381,31,394,8,0.321025,0.337977,133.83647,1,20,0.907527,422,0.031269,0.000025,0.002143,0.002143
53382,51,581,7,0.323283,0.34109,1161.836157,1,20,0.602353,768,0.03645,0.00004,0.002492,0.002492
53383,28,340,8,0.320982,0.337878,106.006451,1,20,0.965608,365,0.029345,0.000023,0.002003,0.002003
49041,4,39,8,0.293873,0.30815,2445.686477,1,20,0.833333,5,0.003114,0.000011,0.000191,0.000191
48036,6,57,8,0.315437,0.330197,11127.936648,1,20,0.666667,10,0.009408,0.000013,0.000611,0.000611
49419,47,328,8,0.270093,0.282503,27723.572565,1,259,0.457909,495,0.005088,0.000047,0.000188,0.000188
58060,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
58061,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
58062,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
58063,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
58064,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
58065,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
58066,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
58067,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
58068,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
58069,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
58070,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
58071,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
58072,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
58073,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
58074,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
58075,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
58076,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
58077,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
58078,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
58079,25,175,8,0.248992,0.257567,0,1,259,1,300,0.001744,0.000026,0.000016,0.000016
54428,2,34,9,0.240002,0.246347,0,1,20,1,1,0.000139,0.00001,0.000003,0.000003
51420,2,36,9,0.240002,0.246347,0,1,20,1,1,0.000139,0.00001,0.000003,0.000003
49226,22,180,8,0.295956,0.312193,3622.067162,1,21,0.554113,128,0.011073,0.000022,0.000776,0.000776
56273,9,63,8,0.269757,0.282513,0,1,21,1,36,0.002272,0.000013,0.000143,0.000143
56274,9,63,8,0.269757,0.282513,0,1,21,1,36,0.002272,0.000013,0.000143,0.000143
56275,9,63,8,0.269757,0.282513,0,1,21,1,36,0.002272,0.000013,0.000143,0.000143
56276,9,63,8,0.269757,0.282513,0,1,21,1,36,0.002272,0.000013,0.000143,0.000143
56277,9,63,8,0.269757,0.282513,0,1,21,1,36,0.002272,0.000013,0.000143,0.000143
52658,9,104,8,0.271335,0.283408,0,1,20,1,36,0.003469,0.000012,0.000243,0.000243
52659,33,280,8,0.312825,0.327111,36858.469229,1,20,0.310606,164,0.01218,0.000042,0.000803,0.000803
52660,9,104,8,0.271335,0.283408,0,1,20,1,36,0.003469,0.000012,0.000243,0.000243
52661,9,104,8,0.271335,0.283408,0,1,20,1,36,0.003469,0.000012,0.000243,0.000243
52662,9,104,8,0.271335,0.283408,0,1,20,1,36,0.003469,0.000012,0.000243,0.000243
57222,5,30,8,0.218417,0.22407,0,1,51,1,10,0.000317,0.000017,0,0
57223,5,30,8,0.218417,0.22407,0,1,51,1,10,0.000317,0.000017,0,0
55202,16,152,8,0.256969,0.265034,24732.706302,1,51,0.541667,65,0.001145,0.000039,0.000005,0.000005
58052,4,32,8,0.234206,0.240361,0,1,51,1,6,0.000284,0.000012,0.000001,0.000001
50922,4,28,9,0.224168,0.229945,0,1,51,1,6,0.000261,0.000014,0,0
50923,7,55,9,0.224172,0.22999,1.5,1,51,0.761905,16,0.000409,0.000022,0,0
46716,3,18,9,0.208084,0.212334,0,1,54,1,3,0.00015,0.000013,0,0
48969,6,48,9,0.226831,0.233133,0,1,51,1,15,0.000377,0.000017,0.000003,0.000003
48970,6,48,9,0.226831,0.233133,0,1,51,1,15,0.000377,0.000017,0.000003,0.000003
48971,6,48,9,0.226831,0.233133,0,1,51,1,15,0.000377,0.000017,0.000003,0.000003
48972,6,48,9,0.226831,0.233133,0,1,51,1,15,0.000377,0.000017,0.000003,0.000003
48973,54,768,8,0.280315,0.294147,211495.718205,1,69,0.798742,1143,0.012849,0.000049,0.000681,0.000681
54828,11,127,8,0.258911,0.267007,1193.365608,1,51,0.672727,37,0.001072,0.00003,0.000007,0.000007
54829,2,16,8,0.250256,0.256998,0,1,51,1,1,0.00024,0.000009,0.000003,0.000003
56636,7,70,8,0.25566,0.263036,0,1,51,1,21,0.000571,0.000022,0.000003,0.000003
56637,7,70,8,0.25566,0.263036,0,1,51,1,21,0.000571,0.000022,0.000003,0.000003
56638,7,70,8,0.25566,0.263036,0,1,51,1,21,0.000571,0.000022,0.000003,0.000003
56639,7,70,8,0.25566,0.263036,0,1,51,1,21,0.000571,0.000022,0.000003,0.000003
56640,7,49,8,0.25566,0.263036,0,1,51,1,21,0.000571,0.000022,0.000003,0.000003
56641,7,70,8,0.25566,0.263036,0,1,51,1,21,0.000571,0.000022,0.000003,0.000003
58291,6,36,10,0.151544,0.153364,0,1,51,1,15,0.000296,0.000026,0,0
58292,6,36,10,0.151544,0.153364,0,1,51,1,15,0.000296,0.000026,0,0
58293,6,36,10,0.151544,0.153364,0,1,51,1,15,0.000296,0.000026,0,0
58294,6,36,10,0.151544,0.153364,0,1,51,1,15,0.000296,0.000026,0,0
58295,6,36,10,0.151544,0.153364,0,1,51,1,15,0.000296,0.000026,0,0
55177,8,97,8,0.252242,0.25961,7567.812782,1,51,0.535714,15,0.000675,0.000025,0.000004,0.000004
48338,10,60,8,0.266941,0.277135,0,1,77,1,45,0.001071,0.000018,0.000038,0.000038
48339,10,60,8,0.266941,0.277135,0,1,77,1,45,0.001071,0.000018,0.000038,0.000038
48340,10,60,8,0.266941,0.277135,0,1,77,1,45,0.001071,0.000018,0.000038,0.000038
48341,10,60,8,0.266941,0.277135,0,1,77,1,45,0.001071,0.000018,0.000038,0.000038
49050,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49051,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49052,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49053,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49054,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49055,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49056,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49057,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49058,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49059,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
29265,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
45432,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49060,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49061,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49062,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49063,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49064,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49065,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49066,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49067,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49068,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49069,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49070,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49071,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49072,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49073,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49074,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49075,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49076,39,239,8,0.272315,0.284662,1611.166262,1,457,0.813765,603,0.004395,0.000037,0.000154,0.000154
49077,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49078,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49079,35,210,8,0.269531,0.281338,0,1,457,1,595,0.003713,0.000029,0.000115,0.000115
49080,39,235,8,0.270029,0.282167,1170.475911,1,457,0.812416,602,0.004235,0.000034,0.00014,0.00014
49464,7,49,9,0.204703,0.209067,0,1,76,1,21,0.000375,0.000018,0,0
49465,7,49,9,0.204703,0.209067,0,1,76,1,21,0.000375,0.000018,0,0
49466,14,113,9,0.211392,0.215937,838.298443,1,76,0.538462,49,0.000725,0.000033,0,0
50413,4,32,9,0.239105,0.245191,0,1,259,1,6,0.000236,0.000012,0.000002,0.000002
